Unnamed: 0,index,text,sentiment,hate_speech,translated_text
10386,8923,"Забавно будет, если потомки будут то же самое говорить про капитализм и демократию. )
",0,0.0,It's funny if the descendants say the same thing about capitalism and democracy.
3685,2222,"Ваша агрессия и что мы видим. 1 буханку какого-то колхозника, а может она вообще казенная. Ну и где нищие регионы.
",0,1.0,"Your aggression and what we're seeing is one bag of a monster, or maybe it's even executory, so where are the beggars?"
14970,13507,"Так это вроде и есть большие, 6v светики в lb серии стоят
",0,0.0,"So it's kind of big, 6v lights in the lb series are standing."
14895,13432,"У нас хоть стекла по 10 грн но я слегка тролю чтоб они переклеивали по 100 типо со скидкой а так вообще 120
",0,0.0,"At least we've got 10 grills of glass, but I'm a little trolly for them to stick 100 likes at a discount, and that's 120."
7162,5699,"В сущности опошленный сокращенный сборник из политических идеологий, извращенный так чтобы подвести его к сумасшедшей экономической системе.
",0,1.0,"In fact, a reduced compilation of political ideologies, perverted so as to lead him to a crazy economic system."
13984,12521,"поищи на хвидеос ченить типа - трахают бурятку русское teen
",0,1.0,See if you can find a china on a hiveos. They're fucking a burglar. Russian teen.
3195,1732,"Но я ни за что не вернусь в анимублядский, моча у меня пасскод отобрала.",0,1.0,"But there's no way I'm going back to Animubled, and my pee's gone."
12041,10578,"Проходной шлак с суперспособностью.
",0,0.0,A passing slag with superpowers.
54,54,"@siavol так и медстраховки ещё хорошей нет?! Как они там жили! Наверное, паспорта отобрали, взамен что-то дали и заставили трудиться :(",-1,0.0,@siavol isn't good yet?! How did they live there?
6624,5161,"Иногда у людей нет денег, что бы поставить домофон. А бывает и так, что люди снимают квартиру и хозяин против того, что бы установили домофон. В каждой ситуации нужно смотреть с двух сторон...
",0,0.0,"Sometimes people don't have the money to put on a home phone, and sometimes people rent an apartment and a master against setting up a home phone."
4130,2667,"Сколько же мелкобукв в треде, ненавижу вас уебища .
",-1,1.0,I hate you fucking shit.
5067,3604,"Ох, свежайший приём сам дурак , ты из детского сада пишешь, что ли? Воистину, нацея дигродирует.
",-1,1.0,"Oh, the freshest reception is a fool, are you writing from a kindergarten or something?"
14565,13102,"Хлыщ ты ТС. И .... Расходимся парни, нас опять наебали.
",-1,1.0,"We split up, guys, we got fucked again."
14541,13078,"У них документы на руках, обращаются в страховую, а дальше я не знаю, ну им то без проблем должны выплатить как я понял.
",0,0.0,"They have papers on their hands, they go to insurance, and then I don't know, well, they have no problem paying, as I understand."
2,2,@elina_4post как говорят обещаного три года ждут...((,-1,0.0,"@elina_4post, as the promised three years are said to be waiting...()"
8643,7180,"Кстати, почему написано Nuclear Winter, переведено, как лето, но winter переводится, как зима? Да и по логике, там должно быть лето.
",0,0.0,"By the way, why does Nuclear Winter say, translated like summer, but Winter translates like winter? And logically, it's supposed to be summer."
1764,301,"Что-то таких идиотов защищающих всякое непотребство стало слишком много в комментах. Может это те же что и в политике за проплаченные комментарии работают?
",0,1.0,"Something like that idiots protecting all kinds of nonsense has become too much of a comment, maybe it's the same as politics for paying comments."
5991,4528,"Не особо полезна? Да есть черезвычайно вредная, только съеденная, она отравляет только того, кто съел. Но смею заметить, в критической ситуации, например при дефеците еды, пачка чипсов будет выглядеть предпочтительней, чем пачка сигарет. Я знаю все отговорки и оправдания курильщиков, сам курил 13 лет. Самая железобетонная причина, по которой люди курят, это удовольствие, которое они получают, хотя, имхо, довольно сомнительное.
",0,0.0,"I know all the excuses and excuses that smokers smoke for 13 years, and the most important reason people smoke is the pleasure they get, though, is quite questionable."
417,417,"@_kudriashova да какая это поддержка( просто это реально мерзко, узнавать такое((",-1,0.0,@_kudriashova what kind of support is that it's just really gross to get to know that.
3520,2057,"Если что-то выглядит как лахта, гавкает как лахта и дергает себе анус как лахта, зачем искать под кроватью шизиков, это по факту лахта и есть.
",0,1.0,"If something looks like a lacht, barks like a lacht, and pulls its anus like a lacht, why look under the bed of schizoids, that's actually a lacht."
8996,7533,"Сенсация! Нашлись документы по технологиям прошлых цивилизаций!
",0,0.0,There are documents on the technologies of past civilizations.
2044,581,"Что, сученок, мало я тебя говном в попереднем треде накормил? Сюда прибежал?
",-1,1.0,"What, bitch, I didn't give you enough shit to feed you in the front, did I?"
5454,3991,"А как влияет на экономическую ситуацию в стране или мире эта курочка?
",0,0.0,How does the chicken affect the economic situation in the country or the world?
2884,1421,"Чоооооооооо. Я недавно в Берлине был. Цены кусучие для снгшника, но нихуя не так дорого.",-1,0.0,"Choo-hoo-hoo, I've been in Berlin lately, the price of slices for a snitch, but it's not that fucking expensive."
9660,8197,"Да ну пердуны из 80-х посвежее пердунов из 60-70-х все же) Мне, кстати, вокал в хэви не нравится по той причине, что там у большинства вокалистов высокий голос. Из вышеперечисленных у Megadeth и Anthrax вокал менее агрессивный. По поводу сложности: условных AC DC и Black Sabbath сейчас многие не особо опытные гитаристы-любители сыграют легко, а с металликой условной будут проблемы. Насчет Джудас прист в принципе согласен, но они, можно сказать, в истоках трэша стоят. У них даже первые и последние альбомы если сравнить будет заметно огромное различие в звучании, они достаточно от классического хэви отошли.
",0,1.0,"I don't like vocals in Hevy because most vocalists have a high voice. Megadeth and Anthrax have less aggressive vocals. With regard to the complexity: conditional AC DCs and Black Sabbath are now playing a lot of less experienced amateur guitars, but there's gonna be a bit of a problem with metal. Judas has a hard time, but they can say they're at the origin of the thrash. They even have the first and last albums, when compared to the great difference in sound, they're pretty much out of classical hevy."
4649,3186,"Просто там законодательство таково, что открыть SLP может каждая собака, а государство не особо вмешивается.
",0,0.0,"It's just that there's legislation that every dog can open SLP, and the state doesn't get involved."
1821,358,"А у тебя писечка поперек, или это только от мамы передаться может?
",0,1.0,"Do you have a note across the street, or is it just from your mom?"
6705,5242,"Смотрите вид Б, там один диаметр 75, ближняя к резьбе М38 часть фрезеруется с четырьмя лепестками в диаметр 70мм и линейным размером 76мм
",0,0.0,"Look at species B, there's one diameter 75, the nearest part to the M38 thread is freezing with four petals in diameter of 70 mm and a linear size of 76 mm."
8486,7023,"Я так в начале прошлой недели машину с поминутной арендой забирал (ну вы в курсе каршеринг ). В своём дворе. Прям перед проходом к тропинке, а по бокам забор, там куча людей в школу курсирует. Ещё мороз как назло вдарил. И вот стою я рядом с машиной, жду пока хоть немного прогреется, чищу лобовое стекло, слушаю возмущение прохожих и думаю про того мудака, который так машину оставил и ушёл... Я о нём тогда думал, и он (или она, а может оно ) тоже о себе, только видимо постоянно.
",0,0.0,"At the beginning of last week, I was picking up a car with a minute's rent, and I'm standing next to the car, waiting for it to warm up a little bit, brushing the windshield, listening to the commotion of the passers-by and thinking about the asshole who left the car and left and left, and I was thinking about him, and he (or she, or maybe it) was about me, too, but apparently all the time."
10258,8795,"Нет, это шутки психолуха
",0,1.0,"No, it's a idiot's joke."
11985,10522,"Какую коммуналку? Газ на счетчике, энергия тоже. Вода тоже. Если есть скважина, то за водоотвод не платишь. Ибо вода не учтенная. Обогрев дома разве что... Но при бюджете дома лямов 10, ты уверен что 100к за его обогрев в год для хозяина деньги?
",0,0.0,"If there's a well, you don't pay for the water, because the water's not accounted for."
2237,774,"Кароч Фредгитараст нереально переоценённый гитараст в среде гитарастов-нубов. Это просто чел, который научился играть тупые метальные риффы в размере 4 4 ровно и типа с гвоздями . Как музыкант (т.е. человек, который имеет определенное мышление и слух, способен сочинять, импровизировать, играть сложную ритмически замороченную музыку и прочее, что умеют реально топовые исполнители) - Фредхытарыст полная хуета, я понять не могу, как можно офигевать с чувака, который играет по 3-4 секунды одни и те же вертушки или последовательности квинт (что в уроках, что на стримах) или пилит отечественный говнометалл типа немного спрогрессировавшей Арии? Особо угараю с того, что типа через топового преподавателя гитары Фреда прошло пять тыщ учеников , только почему-то на его конкурсах гитарных с горем пополам можно выбрать одного-двух сносно играющих чуваков. Неужели из всех этих тысяч учеников нет пятидесяти человек, которые научились играть и хотели бы поучаствовать во Фредовских конкурсах? Кароч, моё мнение, Фред - это форумная хуита, далёкая от музыкального мира, которая потренировалась немножко, научилась паре гитарных фишек и сразу бросилась выжимать деньги со школьников за уроки. Отчасти говорит (вернее, говорил) правильные вещи, и был очень удачный формат видеоуроков, но большинство этих вещей всякому профессиональному музыканту и так понятны. А теперь вообще на канале одни стримы, где мусолится одно и то же, редко возникающие тухлые конкурсы ну и всё. Все, кто поддерживают этого говнаря (идеологически) и считают его богом гитары - имхо, идиоты.
",0,0.0,"It's just a man who's learned to play dumb metal riffs in the size of 4 exactly 4 and type of nails. Like a musician (i.e. a person who has some thinking and hearing, is capable of composing, improvising, playing complex rhythmically tedious music, and all the other things that can be really top performers) It's the same thing, it's the rare, rotten competitions, and that's it, everyone who supports this shit-ass (ideologically) and thinks he's the god of guitars-- Imhos, idiots."
14758,13295,"Могут ли они пережить атомной взрыв? Если состав 1 окажется не в эпицентре, а на некотором отдалении то точно выдержит. Значит надо прицельно ебануть, делов то. И похуй там броня не броня.
",0,0.0,"If they can survive the atomic explosion, if the composition 1 isn't in the epicenter, but in some distance, it's gonna hold, so you have to fucking do it, and don't fuck with the armor."
5724,4261,"Не покупать, очевидно же. Арендуйте. Это намного более выгодно, чем платить кредит за покупку крайне хуевого актива .
",-1,0.0,It's much more profitable than paying a loan to buy an extremely fucking asset.
9669,8206,"Даже загадывать кого в расход пустят страшно... Пишу ,а сердечко нет нет да и попримолкнет...
",-1,1.0,"Even guessing who's gonna be wasted is scary... writing and heart isn't, and he's gonna shut up."
14290,12827,"А почему при растапливании шоколада он кристаллизуется?
",0,0.0,Why does he crystallize when chocolate melts?
735,735,Отсканировала вместе с текстом какой-то трупик моли. о_О,-1,0.0,Scanned with the text of some moth cadaver.
6406,4943,"В смысле мерзость? Что за угнетение? Мы не пидорессы, а женщины с иной ориентацией!
",0,1.0,"We're not faggots, we're women with different orientations!"
8232,6769,"Похожая история , за стенкой у ребёнка любитель поиграть в танки ночами , да так что от выстрелов стены ходуном , просьбы играть потише не помогли .
",0,0.0,"Like a story, behind the wall a kid likes to play tanks at night, and so with the wall shots fired by a walker, it didn't help to keep it down."
14185,12722,"Ну так без подряда покупают строить себе, обычно.
",-1,0.0,"Well, they don't buy them without a contract, usually."
2367,904,"Тред лучшего кашевара всея Ютуба. Козлодорадины - вэлкам.
",0,0.0,"Tread of the best cashier of all YouTube, Koslodoradinas to the valks."
5595,4132,"Колеса нагреваются при долгом движении без остановок, там стоят датчики которые отслеживают их температуру и по регламенту нужно остановиться остыть, колодки при тормозе тоже играют свою роль
",0,0.0,"Wheels are heated in long motion without stopping, and there are sensors that monitor their temperature and they have to stop by regulation, and the pads at the brake play their part, too."
6739,5276,"Можно на Python, можно на java, хоть на js. Мне известны по крайней мере эти три языка, но питон очень прост в изучении. Ролик Mask RCNN можете просто поглядеть для прикола, посмотреть как нейронки могут. Я составил список ПО с которым у меня всё завелось Python 3.6.5 tensorflow-gpu-1.6.0 CUDA 9.1 CUDNN (Не помню версию, на сайте скачаете под CUDA 9.1) IDE Советую PyCharm Попробуйте сделать что-нибудь, что душа пожелает) По TensorFlow есть много обучающих видео
",0,0.0,"You can use Python, you can use java, at least js. I know at least these three languages, but the python is very easy to study. You can just look at it for fun, see how the neurons can. I've made a list of software with which I've got a Python 3.6.5 tensorflow-gpu-6.0 CUDA 9.1 CUDNN."
11588,10125,"купол у юниора похож на д-5, он болле квадратный ) если можно так сказать , подвеска как у д5 , но ранчик другой. а дуб это да д1-5у , и никаких вариантов.
",0,0.0,"The young man's dome looks like a D-5, it's a square ball ) if you can say it's a d5, but the ranch is different, and the oak is a d1-5 and there's no option."
8948,7485,"В уставе все прописано. Мало пришло, собрание переносится. Все пришедшие ставят подпись, голосование поименное, каждый расписывается под тем или иным предложением.
",0,0.0,"It's written in the book, it's very small, the meeting's been postponed, and everyone comes up to sign, vote by name, sign by proposal."
5443,3980,"так вроде такие случаи были, но там договор был о времени
",0,0.0,"I mean, there were cases like this, but there was a time agreement."
10785,9322,"Может там компьютер включали только когда работали на нём, а не 24 часа в сутки.
",0,0.0,"Maybe it only turned on the computer when it was working on it, not 24 hours a day."
15860,14397,"Что-то появившееся на небе пугает туристов Кто рассказал Черноброву про это, дух горы, мертвецы дятловцы?
",0,1.0,"Something in the sky scares the tourists. Who told Chernobyl about it, the spirit of the mountain, the dead of the ditches?"
7259,5796,"Первая часть - это единственный приличный фильм франшизы.
",1,0.0,The first part is the only decent franchise movie.
10841,9378,"Денег выделяется достаточно, но при этом по тротуару всё равно что по сугробу!
",0,0.0,"There's enough money, but on the sidewalk, it's like a blackout!"
11765,10302,"Только если возврат по гарантии.
",0,0.0,Only if it's a guarantee return.
3965,2502,"Это нижний интернет. Взлетел он только сейчас, из-за Мэддисона того что к нему на стримы стали приходить более менее известные люди. Раньше его контент был на более высоком уровне, там было и про философию, и про лингвистику, и про все остальное. Ща он разжирел и ничего интересного не производит. Как телевизор.
",0,0.0,"It's the bottom Internet. It's only now that he's up because Maddison's more famous people have come to see him. It used to be on a higher level, it was about philosophy, it's about linguistics, it's about everything else. It's so rich and it doesn't make anything interesting. It's like television."
2700,1237,Зайди в паблик Подслушано Аэрофлот и познакомься,0,0.0,Go to the public. Listen to Aeroflot and meet him.
13378,11915,"100 зарплаты.(чуть меньше на самом деле) А можно для домохозяек пояснить? Спасибо!!
",0,0.0,100 wages. (Laughter) Can I explain to the housewives? Thank you!
8492,7029,"а движку на это пофигу? а то не хотелось бы на ремонт попасть. А помыть не проблема.
",0,0.0,"I don't care if the engine doesn't care, or if I don't want to get it fixed, it's not a problem to wash."
7188,5725,"они подошли к вопросу филологически. фраза нет коррупции в России дословно означает, что коррупции в России нет, как фраза нет хлеба в магазине означает, что хлеба в магазине нет. Это клевета, потому что коррупция есть.
",0,0.0,"They approached the question of philology. The phrase ""no corruption in Russia"" literally means that there is no corruption in Russia, as the phrase ""no bread in the store"" means that there is no bread in the store. It's slander, because there is corruption."
3862,2399,"В какой-то мере да, но на деле ещё более дикая хуйня, чем в задрищенских и запомоенных БОУ СОШ по РФ. Разница лишь во внешней эстетике. Что там изверги со спермой на волосах и калом на губах, что тут. Да... нахуй... гадюшник он и есть гадюшник.
",-1,1.0,"In a way, yeah, but in fact, it's even more wild than in the shitty, fucked-up SOS in the Russians, the only difference is in the external aesthetics, what's out there with the semen on the hair and the pork on the lips that's here."
8629,7166,"Ну, .338 или chey tac действительно дорогие, тут согласен. Но опять же - для каких целей. Не думаю, что у Т-5000 или Сумрака какого-нибудь будет настрел больше пары десятков в год. Просто, даже при моем уважении к мосинке, она не способна дать пол МОА, а в полицейской операции или стрельбе хотя бы на 300 это крайне важно.
",0,0.0,"Well, 338 or chey tac is really expensive here, but again, for what purpose, I don't think there's gonna be more than a couple of dozen shots per year at the T-5000 or Swimmer, but even with my respect for the moss, it's not gonna be able to give half the MOA, and in a police operation or shooting at least 300, it's very important."
6818,5355,"ну, цеф например ставится не меньше недели) а так толк с него 2 раза?)
",0,0.0,"Well, the cef, for example, isn't less than a week old) what's the point of it two times?)"
126,126,"Ужастное чувство,когда скучаешь по человеку,а увидеть или хотябы списаться сним нет возможности(",-1,0.0,"It's a terrible feeling when you miss a person, and there's no way to see or at least take off."
7543,6080,"Похоже на то, что Крым - идеальное место для стекломойного путриота: ничего пиндосовского нет.
",0,1.0,Looks like Crimea is the perfect place for a glass-washed pastriot: there's nothing Pindosian.
15064,13601,"Ты просто куколд ебаный
",-1,1.0,You're just a fucking doll.
9280,7817,"И тогда выход один - в окно, да ты Чертов гений )
",1,1.0,"And then one way out is through the window, and you're a damn genius."
4918,3455,"именно будь проклят тот день когда я сел за баранку комп с этим пылесосом
",0,1.0,God damn it the day I sat down behind a lamb computer with that vacuum cleaner.
12565,11102,"Люди психологически не готовы платить большие деньги за смартфоны. Сами видите, что даже в Москве таких много.
",0,0.0,People psychologically aren't willing to pay a lot of money for smartphones.
6514,5051,"Вы просто поймите, что ситуации разные как и те лекарства. Мы наши заказываем за бугром, так как у нас их нет и не возят. Вам пправильно сказали, что храните чеки и предъявляйте их. Так то основные лекарства они компенсируют, но в нашем случае они бесполезны и мало эффективны. Поэтому мы и нашли через много времени то, что нам подходит, хоть и влетает в копеечку.
",0,0.0,"You're just gonna understand that situations are different than those medications, and we're ordering a baggrom because we don't have them and they don't drive them, and you're right to be told that you keep checks and bring them in, so they compensate for the basic drugs, but in our case they're useless and little effective, so we've found after a lot of time what's good for us, even though they're gonna cost us a lot of money."
2595,1132,"Прочитай все, что я написал, если не поймешь, прочитай еще раз, потом подумай, потом пиши.",0,1.0,"Read everything I wrote, if you don't understand, read it again, then think about it, then write it."
10865,9402,"расследование завершено, сбит ракетой бук. всё. они и не ставили себе целей узнать кто кто стрелял лишь причину падения самолета.
",0,0.0,"The investigation has been completed, hit by a bouquet missile, everything. They weren't aiming to find out who fired the plane's only cause of the plane's fall."
10951,9488,"Статистика скажет это самое. запретили оружие - всплеск насилия, при прочих равных. разрешили - стало безопаснее.
",0,0.0,"The statistics will say the same thing. Banned the weapon-- the outbreak of violence, among other things-- allowed-- made it safer."
5493,4030,"В сетевых цена на огурцы 688 рублей, жаль не сфотагрофировала (Шамса у дома)
",0,0.0,"On the network price of pickles 688 rubles, I wish I had a phototagrophia (Chamsa outside the house)"
11853,10390,"Спасибо большое за дельный совет.
",0,0.0,Thank you so much for the good advice.
1876,413,"Дети и внуки. Главное правильно их воспитать. Нашей с вами жизни на всю шваль не хватит.
",0,0.0,"Kids and grandkids, the important thing is to raise them properly."
12382,10919,"жалко на лицо не попало
",-1,1.0,I'm sorry I didn't get my face.
8068,6605,"Нравятся мне такие знатоки кузовного ремонта . Моей подруге тоже боец легонечко бампер задел, а, типа царапка на 500руб. А потом оказалось, что этим тюк , внутренние клипсы выломал нахер.
",0,0.0,"I like that kind of body repair, and my friend, too, got a leggy bumper fighter, and, like, a 500-rub scratch, and then it turns out that this dude, the inside clips, he fucked up."
12064,10601,"У нас в РБ многие предприятия тоже по 3-4 дня раньше работали (может и сейчас, хз, не проверяла), но это вынужденно, т. к. людям нечем зарплату платить было. Так что я только в такую четырёхдневку поверю в нашей стране)
",0,0.0,"We had a lot of businesses in RB, too, three or four days earlier (maybe now, hz, hasn't checked), but it's necessary, because people had nothing to pay, so I'm just gonna believe it in this country for four days)"
4896,3433,"Там сзади пятно черное. Пропукал?
",0,1.0,There's a black spot in the back.
14893,13430,"Хватит уже, у меня итак из-за этого психика разрушилась... Зашел на сайт с играми, выбрал с веселой картинкой, а там вместо игры эта поебетень.
",-1,1.0,"That's enough, I've had enough of this psychic... going to the games website, picking up a fun picture, and then instead of playing it, it's eating."
4661,3198,"Самый шикарный минет в моей жизни снаружи выглядел очень средне, но вот внутри! В общем по видео всего не понять
",1,0.0,"The most awesome blowjob I've ever seen outside looked very medium, but there's one inside!"
2234,771,"Но русских из них только двое: остальные - хохлы.
",-1,1.0,But only two of them are Russians: the others are forelocks.
9685,8222,"Я все брал на себя, кредит, долг, аренда оформлена на меня, он работал просто
",-1,0.0,"I took it all for myself, credit, debt, rent is for me, he was just working."
9756,8293,"Для таксистов страховка раза в два-три дороже (осаго), по каско не знаю как.
",0,0.0,"For taxi drivers, insurance is two to three times more expensive, I don't know how."
10117,8654,"Ну от Молотова никак, но тем не менее, до этого дело так и не дошло. Никто в этот дом Молотова не швырял. Думаю, что и сейчас не швырнет, т.к. этот дом не самостоятельный. Это же часть большого здания, где раньше была коммуналка, а сейчас наверное что-то другое там.
",-1,0.0,"I don't think he's gonna throw it because this house isn't on his own, but it's part of the big building where Molotov used to be, and now it's probably something else."
235,235,"@alenasheyanova Не помню, чтобы я в прошлый раз болела :(",-1,0.0,@alenasheyanova I don't remember being sick last time.
3745,2282,"оследние пару недель у него веселые стримы были в принципе Я лично стримы целиком не могу осилить из за нехватки времени, но вот хайлайты его офигенные, даже годичной давности.
",0,0.0,"For the last couple of weeks, he's had fun strems, in principle. I personally can't handle the whole thing because of the lack of time, but his highlights are awesome, even a year ago."
293,293,"Такие мелкие и страшные, а уже замуж хотят(",-1,1.0,They're so small and scary and they want to get married.
14380,12917,"Я не знаю как в сбере, но в сдм два года назад заполняла анкету, как обычно, отдавала кадровику и она передавала документы в банк
",0,0.0,"I don't know about the drill, but two years ago, I filled out the paperwork, as usual, and she gave it to the human resources guy, and she sent it to the bank."
6980,5517,"А как разделить одно нарушение от двух разных ? Если я еду по трассе 120 при разрешенных 60, протяженность трассы 500 км. Сколько раз меня можно оштрафовать? Начинается ли новое нарушение с каждого нового светофора? А с правами? Начинается ли новое нарушение с момента предыдущей остановки сотрудниками ДПС?
",0,0.0,"How do I separate one violation from two different ones? If I'm on route 120 with the authorized 60, the length of the 500 km. How many times can I be fined? Does the new violation start with every new traffic light? And with the rights? Does the new violation start with the previous DPS stop?"
6306,4843,"Блин, а на четвёртом фото это даже неплохо смотрится. Элегантно так
",0,0.0,"Oh, man, that looks good on a fourth photo."
15820,14357,"Пикрил Твоё лицр, когда увидел опередивший тебя тред?
",0,1.0,Picryle your face when you saw the trade ahead of you?
666,666,я сейчас посмотрела самый идиотский фильм который когда либо вообще можно было. о_О,-1,0.0,I've just seen the most idiotic movie I've ever seen.
3643,2180,"А что она сделала? Просто стоять рядом - за это в Рашке не сажают. Пока.
",0,1.0,What did she do?
14135,12672,"Смысла нет покупать самогонный аппарат если нет материала в избытке. Надо минимум дачу иметь или домик в деревне чтобы сливы там или яблоки были в более-менее объёмных масштабах. Сам аппарат дорогой, всё должно быть сделано из меди, нержавейки и стекла. Куча прокладок и уплотнителей, нужно работать слесарем или иметь доступ к этому. Надо иметь площадь для размещения как самого аппарата, так и десятков бутылей для исходного сырья, промежуточного и конечного, сами ёмкости тоже денег стоят. Надо постоянно докупать и расширять аппарат, когда надо выгнать спирт, а когда самогонку. Это очень хлопотное дело, мой приятель выбрал себе хобби и я уже наслышан о проблемах. Он постоянно модифицирует производство под разные цели, потому что самогоноварение это целая наука. Если ты просто погуглишь, то найдёшь сотни видосов, где об этом и многом другом рассказано и показано в вариациях. Глупо на самом деле спрашивать об этом на Пикабу, если есть специализированные топики, форумы, клубы, миллионы ответов в комментариях на тысячах видосов ютуба. Начни с того, что надо понимать химию, чтобы готовить хотя бы правильную брагу. Надо гнать так, чтобы получался стабильный продукт, а не каждая бутылка - новый вкус. Мне друг показывал какая разница только от того, что на каком то участке его аппарата изменить температуру, а у него 4 градусника пристроено. Впрочем, это уже физика. А её знать надо ещё глубже, чтобы понимать процессы перегонки и дистилляции, уметь настроить и выстроить свой аппарат для ректификации. Ты будешь покупать десятками спиртомеры разных модификаций, чтобы знать где, что и когда у тебя созреет или выстоит. Учти, это хобби не дешёвое, намного проще купить в магазине готовый продукт, тем более что свой ты продавать не имеешь права.
",0,0.0,"It doesn't make sense to buy a masculine machine if there's no material in excess. It's got to be a minimum of giving or having a house in the village so that the plums there or the apples are more or less large. The machine itself is expensive, everything must be made of copper, stainless glass. It's a lot of gaskets and sealers, it's got to be done by the lockers or have access to it. It's to have space for both the machine itself and dozens of bottles for the raw raw material, intermediate and final, you're worth the amount of money. It's really easy to buy and expand the machine when you have to take out alcohol, and when it's sunshine. It's a very busy case, my buddy has chosen a hobby and I've already heard about the problems. It's to constantly modify the production for different purposes, because it's all the same thing. Pythomers of all kinds of modifications to know where, what and when you're old or you're old enough to grow up, it's not cheap, it's much easier to buy a finished product at the store, especially since you can't sell your own."
15800,14337,"США станут модом на обливион?
",0,0.0,Will the US become a lily-diving fashion?
8523,7060,"Отличная кардио нагрузка
",1,0.0,Great cardio load.
4619,3156,"Я думаю раньше, когда- то давно, когда люди совсем херово жили и денег было впритык. А хозяйством занималась в основном женщина, ей виднее было где продукты подешевле взять, что сейчас важнее, мужу новые ботинки купить или ребенка к школе одеть, или ребенок еще год в старой куртке походит, а мы лучше на холодильник будем копить. Мужику этим самому заниматься не хотелось, ну не стал бы он по всему райну носиться в поисках помидоров подешевле. И поэтому мужику самому удобнее было жене зарплату отдавать, что б она думала как на эти копейки всю семью целый месяц кормить. А сейчас почему отдают, я не знаю. Может пережитки просто.
",-1,0.0,"I think, a long time ago, when people were living really shitty and the money was in the middle, and the economy was mostly a woman, and she knew better where the food was cheaper, which is now more important, and the husband would buy new shoes or a kid for school, or the kid would look like a year in an old jacket, and we'd rather be saving up on a fridge, and the man wouldn't want to do it himself, so he wouldn't go all out looking for tomatoes cheaper, and so the man himself would be more comfortable paying his wife to think that she'd spend the whole month on those cops feeding her family, and now why they're giving it to me, I don't know, maybe the remnants are easy."
747,747,"RT @_umri_: Нечего кинуть в инстаграм, потому что я страшная (((",-1,0.0,RT @_umri_: There's nothing to instagram because I'm scary.
6561,5098,"эммм я говорю про домен у некоторых сайтов есть мобильные версии, а также тот трафик который идет например с youtube мобильного приложения и с браузера компа стучатся на разные адреса машин. Вот подменив ttl и часто заходя на десктопные адреса yota ребята анализируют и блочат. Не знаю как у остальных но я сам попался 2 раза и друг с йотой 1. После чего затея с ttl отвалилась )
",0,0.0,"Um, I'm talking about the domain of some sites with mobile versions, as well as the traffic that's going on from, for example, YouTube mobile app and the computer browser, knocking on to different car addresses. Here's when you switch ttl and often go to the decotta addresses, the guys analyze and bleaching. I don't know how the others are, but I got myself two times and a friend with a yota one, and then the whole thing with ttl fell off."
5259,3796,"что, не ели обычную столовую запеканку со сгущёнкой? Я за обе щеки трескала и за добавкой тянулась.
",0,0.0,"What, you didn't eat a regular cafeteria casserole with a clot?"
7092,5629,"Подозреваю, что это как-то связано с голосовалкой в ООН. Потому что в Укре АОК очень четко считается сепаратистами, и Косово - Сербией.
",0,0.0,"I suspect it has something to do with voting at the United Nations, because in Ucre, AOC is very clearly considered to be separatists, and Kosovo is Serbia."
2992,1529,"Спасибо, спасибо господа . Я был близок, но ленив.",0,0.0,"Thank you, gentlemen, I was close, but lazy."
7516,6053,"Тут-то Ебжен и пригодится. Не думаю, даже с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум
",-1,1.0,"I don't think even with his fat rye of 16 opponents, he can't be replaced by five tops."
14855,13392,"открыл окно ... небольшой ресторан, бозон Хигса и пять планет галактики Андромеды. Потом его отпустило...
",-1,0.0,"Opened a window... a small restaurant, a Higs boson, and five planets of the Andromeda galaxy."
